date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl
22-02-2021,Jacinda Ardern pays tribute as Christchurch commemorates earthquake victims,"A minute’s silence was observed at 12.51pm, exactly 10 years after the quake struck the New Zealand city",https://www.theguardian.com/world/2021/feb/22/christchurch-earthquake-anniversary-jacinda-ardern-pay-tribute-new-zealand-earthquake-victims,https://media.guim.co.uk/34a50236590d7b62f48a7e9927d187fa3733d215/0_546_8192_4918/500.jpg
23-02-2021,France Six Nations match may be postponed as hospitalisations rise – as it happened,This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2021/feb/22/coronavirus-live-news-us-death-toll-nears-500000-uk-roadmap-out-of-lockdown-revealed,https://media.guim.co.uk/cd665a8638f69ef503f4db90c3fba0b4cdfb9464/0_0_2748_1649/500.jpg
24-02-2021,Auckland high school closes again after third student tests positive for Covid,"Papatoetoe, one of New Zealand’s biggest high schools, closes its gates again after three locally transmitted cases",https://www.theguardian.com/world/2021/feb/24/auckland-high-school-closes-again-after-third-student-tests-positive-for-covid,https://media.guim.co.uk/03b145bd8723318f47518634cf7dacde1e51818d/0_0_3000_1801/500.jpg
25-02-2021,Sailor survives for 14 hours in Pacific Ocean by clinging to abandoned buoy,"Vidam Perevertilov, a supply ship engineer, fell overboard between New Zealand and the isolated British territory of Pitcairn",https://www.theguardian.com/world/2021/feb/25/sailor-survives-for-14-hours-in-pacific-ocean-by-clinging-to-abandoned-buoy,https://media.guim.co.uk/db7d7acc82873f78c08fc91375b45179e08140a2/31_0_1328_797/500.jpg
26-02-2021,"Sir Michael Somare, Papua New Guinea's 'Father of the Nation', dies aged 84",PNG’s Grand Chief led the country to independence in 1975 and served four terms as prime minister,https://www.theguardian.com/world/2021/feb/26/sir-michael-somare-papua-new-guineas-father-of-the-nation-dies-aged-84,https://media.guim.co.uk/a783d430d0dd6c6f24b18319d21a5255150dba6b/0_34_3656_2194/500.jpg
27-02-2021,Greece extends lockdowns; Johnson & Johnson jab 'to get EU approval' – as it happened,Greece announced tighter measures as pandemic showed no signs of waning in the country; EMA expected to approve vaccine on 11 March,https://www.theguardian.com/world/live/2021/feb/26/coronavirus-live-news-france-may-impose-regional-lockdowns-south-korea-starts-vaccinations,https://media.guim.co.uk/a6d7d6c868f7ea31f7faf7826d1a0b8ea20bd1f7/0_152_3500_2101/500.jpg
28-02-2021,"UK cases at five-month low; Brazil sees fifth day of more than 1,300 deaths – as it happened","Italy announces further restrictions; UK records 290 deaths and 7,434 cases - follow all the day’s news as it happens",https://www.theguardian.com/world/live/2021/feb/27/coronavirus-live-news-uk-will-face-enormous-strains-says-chancellor-new-zealand-pm-says-auckland-to-go-into-lockdown-for-seven-days,https://media.guim.co.uk/fc9e470cd8121598f0be5879cc8989a5dfca6881/0_155_3500_2101/500.jpg
01-03-2021,Supporters of detained Saudi princess call for UK to help secure release,<strong>Exclusive: </strong>letters to Dominic Raab and Lady Scotland say Princess Basmah requires urgent medical treatment,https://www.theguardian.com/world/2021/mar/01/supporters-of-detained-saudi-princess-call-for-uk-to-help-secure-release,https://media.guim.co.uk/4547f429354369aa03e7a671a9d0a7d008321817/5_264_4026_2416/500.jpg
02-03-2021,"Coronavirus crisis unlikely to be over by the end of the year, WHO warns",Dr Michael Ryan says Covid-19 is ‘very much in control’ as global infections rise for first time in almost two months,https://www.theguardian.com/world/2021/mar/02/coronavirus-crisis-unlikely-to-be-over-by-the-end-of-the-year-who-warns,https://media.guim.co.uk/6c9b892ff017863e1f1fbaf1ef58afb44650453f/0_49_2342_1405/500.jpg
03-03-2021,Girls doing more housework in Covid lockdown than boys,"Young women are becoming trapped in traditional roles at home and neglecting education, finds charity",https://www.theguardian.com/world/2021/mar/03/girls-doing-more-housework-in-covid-lockdown-than-boys,https://media.guim.co.uk/e6498eaa1dc89e9a2fb133e9b24c4608c209a68f/0_56_5308_3185/500.jpg
04-03-2021,England's Covid rate decline slowing with possible increase in some areas - study,Matt Hancock urges public to follow rules as Imperial College London data shows the decline in infection has slowed,https://www.theguardian.com/world/2021/mar/04/decline-in-uk-covid-rates-slowing-with-possible-increase-in-some-areas-study,https://media.guim.co.uk/029eaaaba3ccaab761c0eb5690dc44125eb472de/0_173_4755_2853/500.jpg
05-03-2021,Cyprus to allow fully vaccinated British tourists – as it happened,This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2021/mar/04/coronavirus-live-news-covid-death-rates-10-times-higher-in-countries-where-most-adults-overweight,https://media.guim.co.uk/5141bd1fc03f19cfc8002e7e54d88aee010987fc/0_16_3500_2100/500.jpg
06-03-2021,Coronavirus live: Italy toughens curbs in more regions as cases increase; WHO warns against hastily easing measures – as it happened,Italy warns of rapid spread of new cases; WHO chief warns of third and fourth surges if curbs eased too fast,https://www.theguardian.com/world/live/2021/mar/05/coronavirus-live-news-who-wuhan-mission-uk-investigating-new-covid-variant,https://media.guim.co.uk/d61cf1edbea5ca0563b46feddf2f8f831fd75190/0_131_3072_1843/500.jpg
07-03-2021,Mexico reports 779 more deaths; contradictory death figures in Russia – as it happened,Contradictory death figures in Russia; WHO warns against relaxing guard due to vaccines,https://www.theguardian.com/world/live/2021/mar/06/free-rapid-covid-tests-available-for-all-businesses-in-england-tibetan-leader-dalai-lama-gets-vaccine-shot,https://media.guim.co.uk/becdffe8ffeeff963dac907f0a8cfa78870c50c4/0_335_5305_3182/500.jpg
08-03-2021,"Face masks safe to use during intense exercise, research suggests",‘Limited’ cardiology research also shows mask wearing likely to reduce spread of coronavirus in indoor gyms,https://www.theguardian.com/world/2021/mar/08/face-masks-safe-intense-exercise-gyms-study-covid,https://media.guim.co.uk/081913b301f499411c2160bdc66b931c535f3db5/241_98_4261_2557/500.jpg
09-03-2021,NHS Nightingale hospitals to close from next month,The seven temporary sites were built during first wave of Covid-19 but treated few patients ,https://www.theguardian.com/world/2021/mar/09/nhs-nightingale-hospitals-to-close-from-next-month,https://media.guim.co.uk/3a8d337ea30b1fc6a208f29e8040f0a578b91999/0_427_4467_2682/500.jpg
10-03-2021,"Greece to allow tourists with vaccines, antibodies or negative tests – as it happened",This blog is now closed. We’ve launched a new blog at the link below: <br>,https://www.theguardian.com/world/live/2021/mar/09/coronavirus-live-news-pfizer-vaccine-works-on-brazil-variant-us-airlines-ask-biden-to-back-covid-travel-guidelines,https://media.guim.co.uk/478c94a30a15e50ad64c18fba527efb4ff47ed85/0_112_3500_2100/500.jpg
11-03-2021,Three stories of hope: 10 years on from Japan's triple disaster,Much has changed along the hundreds of miles of devastated coastline and the recovery is gathering pace,https://www.theguardian.com/world/2021/mar/11/three-stories-of-hope-10-years-on-from-japans-triple-disaster,https://media.guim.co.uk/bdc8da1520c8cb9fc96dc0e015fa8d843b664a81/654_326_3027_1816/500.jpg
12-03-2021,New Zealand: Jacinda Ardern criticised over timing of Auckland Covid alert change,Critics say downgrade decision should have been announced earlier to let bars and restaurants get ready as PM’s partner weighs in,https://www.theguardian.com/world/2021/mar/12/new-zealand-jacinda-ardern-criticised-over-timing-of-auckland-covid-alert-change,https://media.guim.co.uk/312b4a758d9e599cdd70a75675bfa32d9106e78d/0_235_4139_2484/500.jpg
13-03-2021,Day of reflection to be held a year after UK's Covid lockdown began,A minute’s silence will be observed at noon on 23 March to remember the thousands who have died ,https://www.theguardian.com/world/2021/mar/13/covid-day-of-reflection-year-after-uk-lockdown-began,https://media.guim.co.uk/b7bffee0af55b9b79fb262bcfc1429b0ce545030/0_24_4928_2957/500.jpg
14-03-2021,US administers first vaccine dose to more than 100m – as it happened,Follow all the day’s coronavirus news from around the world and the UK,https://www.theguardian.com/world/live/2021/mar/13/coronavirus-live-news-uk-businesses-sign-up-for-rapid-testing-scheme-surge-in-philippines-infections,https://media.guim.co.uk/644ab15b2a7e10141a2b4cd9657ee99a75fe5b24/0_77_4015_2409/500.jpg
15-03-2021,Coronavirus: report scathing on UK government's handling of data , Committee says government’s lack of sufficient explanation has placed needless strain on public confidence ,https://www.theguardian.com/world/2021/mar/15/mp-report-scathing-on-uk-goverment-handling-and-sharing-of-covid-data,https://media.guim.co.uk/24f890d938aab1ff919d4ff103bfe8c9c8e51253/0_59_8192_4918/500.jpg
