artist_image,artist_id,artist_popularity,artist_name,supergenre,genres,primary_genre
https://i.scdn.co/image/ab6761610000e5ebc91e41a5f959ef1939e4dcc2,7aSiCOtwsJ4ZYq8PWCmJQb,,Hasan,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebb28b6419ec3c848007d57ac7,5YfpC2gY9twAVAQJqB8vIi,,Gatz2Gatz,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb5da6e64e70dca6dc35f86383,2BLdsgIde6vS1z9GIGRYrm,,p1H,Jazz,,jazz beats
https://i.scdn.co/image/ab67616d0000b27363a5b3ca908dcaaff70e79df,0iIZWQirQDo3QX9A9AdOqC,,Miraa.,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb62c3fe29c434f8dccbcb88ea,225l1KEprObX8xgl8xo2Gc,,BluntOne,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb1246c5886ac87c6334cd3a33,4aP1lp10BRYZO658B2NwkG,,Andrew Lloyd Webber,Soundtrack/Instrumental,,musicals
https://i.scdn.co/image/ab67616d0000b273a3e04e4aa6899e6f0c899de1,1ocAgcoEmBsET5pMhhaNse,,TYLA,House & EDM,,bongo piano
https://i.scdn.co/image/ab6761610000e5eb2b49eaf08f23ad859efed4ee,6dWLfq2aQPUQfQTMtDuLVx,,dude26,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb3c7c8788ceea56a2a83f817d,0wolj0IKnhhYnBFynfNaQn,,Lester Nowhere,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eba376c39360fda0b46f35d5a8,3ph6BKBPsjP7Vhtd1IXhkc,,Poldoore,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eba290a8ede4b8c20402c1e593,5baV8PV4yv8WMlhIXFaGSZ,,ohbliv,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebd0ed86f75c748411d2150fa0,0LklyUMMUhpIjMgYHlV0hN,,Chicano Batman,Latin,,latin indie
https://i.scdn.co/image/ab6761610000e5eb320386af6d7e46ae12ad1c60,0L8slSjSjkpmY2vCCuXZ2r,,eun,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebfb09bf727bdad70646b55458,3x9DqcRsBAPD6oFZCnDxf0,,Simber,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebb27214d67103691c0615ba5c,6NMa9jf0w0gIw0vEQyCuqc,,Prod. By Outtake,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebeff9e3a01b97b5f5c2b12c6c,63BjHqfGQ2GtEdYdUVbOSR,,lightheart,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb477760692350c18790091669,0sLb0ouettR8lDLnEgCSVK,,Living Room,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebd10a72f69b9f824443731ee8,7toCka0iNs3DkEyWv94JmO,,Lowkey,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebb98264ac2015ad93525ba565,7fQVHvcP2LSpPU3pNU7wKA,,Harry Hawaii,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb4f5ac09ac3d9f400d2ee98ea,2oJeeqyPBtkQJgsZgjFboN,,Gas Lab,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb7c9fce2ddde360f0a1e49d9a,2mt3wR9B4tg9KXvICFYhqM,,Baen Mow,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eba1a5b7c04f6a3b83ed7fe413,7j8hJ3AUvRVQp2J4eFxjVi,,Farnell Newton,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb8db45600764fd4ecf7f9b7cb,77J3V0V7sEOf5ifCDBSNaJ,,Nu Genea,Funk/Disco,,italo disco
https://i.scdn.co/image/ab6761610000e5ebc06ba79518aadd209ae0c4fc,13ktebtZo4NRbX3uThOmP2,,young.vishnu,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebbd62b67948132c5023ef6730,26e6xlrurIqVfo2GzwuSMQ,,Khutko,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebe91e5e93cba6435ee2eb014e,7bGMJI5extdRfbKjw1NufB,,An0,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb3514e6c0c7d918ec38b6feb1,3LaVSlSGfKu0DqKypDzWs8,,Espen Bjarnar,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eba6804d9e4607d940b5903b05,0iMWUBpWAGKAenBVePrZFP,,Project AER,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb93f7e683ef76643012351b7c,7daSp9zXk1dmqNxwKFkL35,,Kupla,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/0326a67911c5ef91d8e1ed42ef2aea031de152b5,1MzNMhcJhkG0pCk2sg3PTR,,Sippie Wallace,Blues,,classic blues
https://i.scdn.co/image/eb4c295017a07edb83aca47c7421d9d6caab3f0d,4ZdfXQkef0hnTSqmhpGarA,,Alberta Hunter,Blues,,classic blues
https://i.scdn.co/image/ab6761610000e5ebf15d1525a39dece8e65f0418,3wKV11EdqfY7lFaUeDUEC1,,Lilac,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab67616d0000b273cf22b95846f48830a03673b9,3OglhORwydCOlEd2vqwoIe,,Georgy Whistler,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb95933b22a47ff2d81c40d580,6AIMbstX8Kyb4OnANfhl3r,,LIVW,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebba03b19e0c863949a2d68f26,1jDbZQQs4VNtiC4AerpIg4,,ENRA,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb6b43cacaf41592268ee154db,16QSVsPKl743hu4U5C18R8,,Josh Garrels,Folk/Acoustic,,christian folk
https://i.scdn.co/image/ab6761610000e5eb94ce0ab5ff2b6611cb3f71a0,3azKf6nXrUCI1RLZkX4Aj6,,H.1,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb9a395162c795ca036cc8d2ef,3slLCBXYLkr6Gj1ogFGxGL,,Marius Schiffer,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebd7c851cfe8acd45899d73395,2UNPSEUPfiVIh2PVIwoUaG,,Kayo,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb4a63425741dd564dae2c10fa,0jQlt8C2OuW3ZwHTSvTDI5,,Shugo Tokumaru,Alternative/Indie,,japanese indie
https://i.scdn.co/image/ab6761610000e5ebb8bb50dc787d5893156689f6,6XkjpgcEsYab502Vr1bBeW,,Grupo Frontera,Latin,,cumbia norteña
https://i.scdn.co/image/ab6761610000e5eb12efe368a50b0ea9523b205d,0QmdasntOdQpEwRd40wyp3,,less.people,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb5f55b951c4d6db741ec2fe27,649XtoH5WKEFvH8hEANCxv,,Edo Lee,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb0f882273183345499155d6ed,16oZKvXb6WkQlVAjwo2Wbg,,The Lumineers,Pop,,folk pop
https://i.scdn.co/image/ab6761610000e5eb7e1cbcec08bf9879dd33ed44,6Mz44EIJ0SPySHqMCtGgXc,,Jay Alpha,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb547a3a9af87cb604b1b57db7,6JavWK8JRQbZ3oX9nrkSyb,,TiMT,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebeb5241399adbf17be708c93e,50nVKm0xa3p8KYXXssG2ym,,Monma,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb0458297db061ec920683c984,0bdr6z9DImvrsrs2WoZ8pV,,Saito,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebd15dcb8992716fa880c8fb76,3xqrRhBSgCer7lokC0Lhk4,,CoryaYo,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb469ef659a0d066d16a1b316c,6rSDduPxYvV7YLxGHU2ma7,,spd.,House & EDM,,rally house
https://i.scdn.co/image/ab6761610000e5eb292b8052f843b783beb8c834,0nNv0BJnuUvNlIFNlH0Fen,,IOM,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb74ff3ba5a26ead034c5e173d,0HCAzT0cSCpiNje7AcAQaD,,chief.,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb35dab4ff7bdc45ff91421b5b,3U6rNiL0weudbwLofMicVq,,Brenky,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb6e7f1854623b855c70bda098,4064K2hGMavsOltwUzVRjG,,QSTN,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebe4f87b0f2cae728b6e806864,5gigjnekB1RsPwKKitalWD,,GlobulDub,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb80f222caa184468ebdaf14ff,718bMVciNqFHau2FG9Gzcw,,Breezy Crust,Jazz,,jazz beats
https://i.scdn.co/image/ab67616d0000b27366aca3342fbbfc9a6691cad3,3tP0vfdc9dVFQpnylxeQOM,,Tlahoun Gessesse,Jazz,,ethiopian jazz
https://i.scdn.co/image/ab6761610000e5eb8f66ec6808f38b1747c05fd7,7GsvnIE0bUBu6WZXO3ryJe,,Sebastian Kamae,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebc3b370fc26c83312db52af14,4phGZZrJZRo4ElhRtViYdl,,Jason Mraz,Pop,,soft pop
https://i.scdn.co/image/ab6761610000e5ebc4d9014c738e86df010353f5,2ZkqHfi77hI8mhB7TymaZX,,Spurendieb,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb7fe3ac28b1abac814162e338,2F5B5YgPDinjL9x35lkkke,,Søren Søstrom,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb08fed58a169cf85d451d1c29,4btBTQ1pWqpnDPY4BWMh1S,,Spencer Hunt,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebd20a52dbfc154796fac5df4a,1sBvMbjmvbOs0ckEQpm52v,,yosev,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb0575acfe4a2c7b755bf1a7f8,4RY9rfaEmLMXM3RaVC4HLd,,Sam Cross,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebd931059034747b7baeeb903f,6ngrl52MHztm8MPG6L4Z8h,,toby chick,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb7dadb58b61a4bb6e0dfa0d80,25dl7AnPGblWzL4vmQ0qCt,,Farhot,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebf7db8dc7f4310e4f66239f5e,4QQM0xwh18KQeE0CrnSqyj,,.multibeat,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebb747883ca005089ca4dbf2ec,2awWBxv11I86fi6z4T0U9o,,jüle.,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb3ed26cd944be61cf5628f157,0wcen0V8FgQu6xYupnZMbB,,softy,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb90c026de529cd005543c0568,4EUMzs3VfIVjB5yrHv153S,,Erwin Do,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb087d0d0545b90980df9bd83b,6bhgnwSJ85LTzAeWRFXrzF,,Noé Mina,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb4e7068953d0ff3cdaab7eaca,1QfEfvB62EEl4upf2ANKkR,,Pip Millett,R&B/Soul,,uk r&b
https://i.scdn.co/image/ab6761610000e5ebd6b5b542c842d344546271d6,7k6535rJWtEv2TKhv1T6v7,,yud.,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb4ab5fcccf89128dd98b0b815,6l7R1jntPahGxwJt7Tky8h,,Obongjayar,World/Traditional,,alté
https://i.scdn.co/image/ab6761610000e5eb4f4608ea1e8f97560c638726,4MjEXq0X0k1Sn1JZNaz3yM,,Second Harbor,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb7fa7a2d450bd6f4459fbe80a,71YfYiTx6KAZFJfKaNYueQ,,Friday Night Plans,R&B/Soul,,j-r&b
https://i.scdn.co/image/ab6761610000e5eb54a05fbd86929fc38f9d879d,50Fwc6LYQ2aYsWVN10hhTY,,PLAZA,R&B/Soul,,dark r&b
https://i.scdn.co/image/ab6761610000e5ebe4da807625f628569fe57446,7LWdcPFBFcRaamGjIJbPV7,,Laffey,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb022046cc52cc0b8ccae376b0,6bA2OonnJsG1tN9yClu2aC,,mell-ø,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb659ae6e44f8b417e77b6c035,19HiWVd2g0XyJstBsbW2Qm,,Fabrizio De André,Folk/Acoustic,,italian singer-songwriter
https://i.scdn.co/image/ab6761610000e5ebc9a4eefba7bc162da4ccd7d4,1Mh9G47YfuaLdQs44voLrQ,,Hoogway,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/f60345eca2831f6abaf0769237b7d39fc4b1c5de,2OZgYaqlFRoRyycKkIvkSa,,Fred Buscaglione,Folk/Acoustic,,italian singer-songwriter
https://i.scdn.co/image/ab6761610000e5eb587687df50a967731901fcc2,5Pwc4xIPtQLFEnJriah9YJ,,OneRepublic,Pop,,soft pop
https://i.scdn.co/image/ab6761610000e5eba340be7e0bd2c71a3f2ca9ce,0gadJ2b9A4SKsB1RFkBb66,,Passenger,Pop,,folk pop
https://i.scdn.co/image/ab6761610000e5eb4deb3b1f473100c5daa42b26,7qjoG7bwhAjSd7nJTcjgAk,,Kevin Johansen,Latin,,latin folk
https://i.scdn.co/image/ab6761610000e5ebb032eb389d58a4f8bb67d6ee,3FDm3lmzIDoZM0gnWTzqvs,,kaso,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebb7e5d9526df1c8d9d48fea02,6CW4PA1rghGWGSHhmxGrrE,,AK420,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb06133149bf197da5819c54d8,6RXTbUQWSUoIDR2GlQRz7d,,miyamigo,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb9c87275707d3ccacfc341b10,6Amqc7UjJa19q4jrfAHA77,,Flavors,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb25968026bd7220eeac63997a,7uztWv5UVx4hwcJXCtRyDV,,Lemar,R&B/Soul,,uk r&b
https://i.scdn.co/image/ab6761610000e5eb473794608d8489a21d0a56ee,6kG4rnzy0AVEvZb7RGZtoy,,M e a d o w,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebe57af9327fb51dfa8396a5f5,4eoLeg3TmwwZQJf6coCfy1,,Beatboxbandit,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb02b3ccfe8f5cd0e4ead2a61d,7jzNtnTGzuVQ8yVDTfHa4G,,Omaure,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb589c1f73313e943588b490a7,5dGqZk0lZFQB6MIus08k8e,,aimless,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebae75778de4eeff275318902f,16FJYC4FqKhZXiXIzMI4ul,,Francesco De Gregori,Folk/Acoustic,,italian singer-songwriter
https://i.scdn.co/image/ab67616d0000b27380744d3c52058fd53d363537,2JPBDCZC133viR1884BIEi,,Poptartpete,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb34db747560db427ccc1250c2,7KhW8KRweN0vEBltNHEflF,,Cowode,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb075b273b62225a805bc6ec9d,7gWjOPetXNCBqlVe6axl8K,,Lily James,Soundtrack/Instrumental,,musicals
,2G8pLBTNvFIcMTLqOmaiMX,,hurlum,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb42453b7425dbf2afb39d56f6,6RaUtVLO8R5TsVdJIxSrq1,,Allem Iversom,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb2c94d941c18659c4ab53186d,2V0UuIGjvXowEGsi9clJfJ,,Mt. Marcy,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebf421fa84a55ea274240b5aee,3xJTfsHCkDcyYj5fj3jEC7,,slr,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebaef13cb21ebb3ce1e5d573f1,427e5CiqmL4TmWb5Zvax7U,,o k h o,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebeb9c771371e6e5d14588963d,0w7HLMvZOHatWVbAKee1zF,,Redbone,World/Traditional,,native american music
https://i.scdn.co/image/ab6761610000e5eb3262e01b79152c4f8007f3ac,2wY79sveU1sp5g7SokKOiI,,Sam Smith,Pop,,soft pop
https://i.scdn.co/image/ab6761610000e5eb212e0b674da993b1a0cacb16,5yOvAmpIR7hVxiS6Ls5DPO,,Omah Lay,World/Traditional,,afrobeats
https://i.scdn.co/image/ab6761610000e5eb118de2c3241db238c807e9b3,3a1tBryiczPAZpgoZN9Rzg,,Asake,World/Traditional,,afrobeats
https://i.scdn.co/image/ab6761610000e5eb952d27125f0794a4aaf9ed04,5bD3IY6lj5iEqasOqqnllb,,Worldtraveller,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb18e2e3573b884cf7414bba42,6meMGWf2GUrmsl3lFvEYQN,,Willis.,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb0a808105e4b52480eb9c609e,3SSyE3YH7LiqnaYAouwBzc,,Strip Joint,Alternative/Indie,,japanese indie
https://i.scdn.co/image/ab67616d0000b273f093d7f9a9c696f6dc8f3e90,1p9jWKYjBCIfRSlaO7Ogxk,,Thiiird Place,Alternative/Indie,,japanese indie
https://i.scdn.co/image/ab6761610000e5eb485e19edf26dc8c422e3dcb9,3xGCm4ewXGKJFwrrwummsJ,,TABAL,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb11b27057fa1fc1affd4c25a0,0Tuudqq2NACRXkvTQGazY2,,Negrita,Folk/Acoustic,,italian singer-songwriter
https://i.scdn.co/image/ab6761610000e5eb5376c55402eb41e73f53d06c,2rOhOgnBlD4qpnQEsl7sRK,,Karmawin,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb4766e3ea97e57ac17f13889f,5g8EUiiIZDqp2xd9eUUHin,,Enluv,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb7462735e8aa4a900ed614848,6arVgorLsaKvsc3UfABGID,,Teau,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb21c2a7ab20ee8190572dc4be,6TCS4quLkqSnAMbwfkKzAt,,BrandonLee Cierley,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb2e56e19ce67f0932825cc996,7wHZfDkun9PmNEJuh9wh69,,Bezzix,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb65044c7a050dd8e172a241d6,4aqECXxlXiQKDaOIJYrwTu,,The Golden Eternity,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebb04869f5013c9946e04695ab,1mBlZPMpRL8wT9aHBnBBph,,IAMPAUL,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb53ed65e82cb040177ce47bf9,6Ei1ABb1YNXZviQKBE7RI7,,Shin-Ski,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebf0e9d846dab43eff23053ac5,2v04CAaxpr6sSELBPMOkoQ,,Danny James,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebe6ef803356b45ee5a9fa7a8a,3tVQdUvClmAT7URs9V3rsp,,Wizkid,World/Traditional,,afrobeats
https://i.scdn.co/image/ab6761610000e5ebf0f196fe4522ce609e3857b4,28MEj0HGdwvJYdbMAVpXU6,,Dear Gravity,New Age/Meditation,,space music
https://i.scdn.co/image/ab6761610000e5eb16ad435655df8e044ec6f418,4SOjulesys5BeXKPGUCY9F,,Ishq,New Age/Meditation,,space music
https://i.scdn.co/image/ab6761610000e5eb98f22e7cde5ffd5f7986d6fb,0liH4Jfiz66Rqjz4DH3JZk,,S N U G,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb523536831221e9a4c169513b,1XFN3VcuKr4tsTtQlRiTgK,,Mondo Loops,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebf33a33c46cb866266c147541,0djvqMepj2XkHfvWTqkH1N,,G Mills,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab67616d0000b2734463766d27bbb06e798f54f3,5bHicu5GncBzOsjUFsooLK,,Plustwo,Funk/Disco,,italo disco
https://i.scdn.co/image/ab6761610000e5ebbc9374025326df2bd02d4b4d,4fN32efNcPfJXVJ151noby,,Jungle Fire,Latin,,latin afrobeats
https://i.scdn.co/image/ab6761610000e5ebf15be4b483bc75d97a4e31ad,0jcaMhfyinUx3Pj8w4nmWZ,,WILD,Pop,,folk pop
https://i.scdn.co/image/ab67616d0000b2738cf294423f30266a23353f30,7EwPtp3HM2j3uiexxubIU8,,Maggie Jones,Blues,,classic blues
https://i.scdn.co/image/ab6761610000e5eb180c911844af5c01ef2325cb,5RvWv9k1KMKFW27Ue9H2dc,,importmedia,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eba6faace318b6acab1c12c772,6pdcQa7by8IKuoVXvgknlI,,Rilès,Hip Hop/Rap,,french rap
https://i.scdn.co/image/ab6761610000e5ebb1822e203fb4dde5a853b4e2,1E0NBjrhoOiDesvJ59kaaZ,,Sakari Kuosmanen,Pop,,iskelmä
https://i.scdn.co/image/ab6761610000e5eb85509a33687cdd68b9ec36a4,0nJaMZM8paoA5HEUTUXPqi,,Bear's Den,Pop,,folk pop
https://i.scdn.co/image/ab6761610000e5eba7c187d848b5c9c1baaad3eb,3PplCjTWQ2AbTboXJNCpSa,,Lenny B,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb859f84d00a98878969447347,5RRPSRJpISAWEPOeSfYuhV,,Rino Gaetano,Folk/Acoustic,,italian singer-songwriter
https://i.scdn.co/image/ab6761610000e5eba717534e9674e0dade0e3993,47KS10JqzPOZND1Uxr7U1i,,Dani Catalá,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebcd9d661b6955241f33ef8a0a,46pWGuE3dSwY3bMMXGBvVS,,Rema,World/Traditional,,afrobeats
https://i.scdn.co/image/ab6761610000e5eb7d5304302aeca642e3f834ab,2InNZR52CaeutuA8BjbfSh,,Andrea Laszlo De Simone,Folk/Acoustic,,italian singer-songwriter
https://i.scdn.co/image/ab6761610000e5eb381c41adc678e4ce864eb274,4oLeXFyACqeem2VImYeBFe,,Fred again..,House & EDM,,stutter house
https://i.scdn.co/image/ab6761610000e5eb9f31052d46998a7fcbd9d6d6,4wGoZhMN4NyNoZqUgMxUxc,,farewell,Jazz,,jazz beats
https://i.scdn.co/image/ab67616d0000b273a3d87c50b8a979eea89e1085,7MrgEI0WTL3jjrHkQqpMCW,,Doris Norton,Alternative/Indie,,cold wave
https://i.scdn.co/image/ab6761610000e5ebe57d1f7f4f531e5c768b5052,2D7akgJBXcsp8Y2FKdPJCh,,Jasper Tygner,House & EDM,,stutter house
https://i.scdn.co/image/ab6761610000e5eb8f2d2ca2b3b37081a8acafa5,6hVfhenDWtc36gNLmWIRG5,,Tiromancino,Folk/Acoustic,,italian singer-songwriter
https://i.scdn.co/image/ab6761610000e5ebeca31d5d5cd685494292687f,77ONEFnCEJnH1qm5dBzDcf,,takeo,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab67616d0000b2738d2a1371fca627acf3639553,5edHfSXSR4a2vHgB5F85wi,,Thoresby RJB Band,Hip Hop/Rap,,new orleans bounce
https://i.scdn.co/image/ab6761610000e5eb9a036d97b504ac90531c25df,3dKNvDOPWpPth4n4gg8osF,,faff,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5ebb5eee7f482792218ce6d0b9c,0PbBgZYFayICVW0646NtXG,,CMJ,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb7ac822308133e6a075be4e97,1NdjUWVsLvRmiJmtrynbKF,,niquo,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebdcefb201be196494caec7989,6kHG4q4IIYCw3ijwWZs6Zx,,9ICK,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb1aec137955dfea143dc30383,7nT0BfoHBOjL5yGLTRLmhm,,CrazyJaZz,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb3d9580231502a9810d651ed3,3vAvHFXAMYvfj5AO2CoYyX,,Funcc.,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebdbbbdbf089a2e8a08549537a,77aATgrzmuoRjmqxPcEIHU,,brillion.,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eb931231b3f8c6d2c927614937,0WCCipy2qiobvuygnTMdkC,,tender spring,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5eba5c86c436ceb3d229f4c9642,1SzLvjYm0lQLPi3AneCpDO,,Kurt Stewart,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebd7d620d99f7c9aa8d54c8b82,25MkkfEousyfp2eyh38FUl,,Lucio Dalla,Folk/Acoustic,,italian singer-songwriter
https://i.scdn.co/image/ab67616d0000b273b2fef724fd85151d3fcd021c,7u9jicjzN1GUyXvX5FROHN,,Lizzie Miles,Blues,,classic blues
https://i.scdn.co/image/ab67616d0000b273a9d04aa4e7b680a00c23bc95,2831RpWZDn4A3wLYA5hi8k,,Flo Bert,Blues,,classic blues
https://i.scdn.co/image/ab6761610000e5ebf92f268951d0cdaa53ab89fb,1k3zqz5SgrYCE0wpcfJX3g,,Dimartino,Folk/Acoustic,,italian singer-songwriter
https://i.scdn.co/image/ab6761610000e5ebe056d746fffbb2a01a716d33,2YZPTSt35NSvVpG0yqZkOK,,Kreaem,Hip Hop/Rap,,lo-fi hip hop
https://i.scdn.co/image/ab6761610000e5ebfd5e7ba0968a548664be3604,5EMhnsc8XoFAR7Cpb8TjPv,,Korey Wade,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb67fd16d6f7a61ee149cda09b,2bIw9rbY6dPnFuIRNCS3Rl,,Kid Bunka,Jazz,,jazz beats
https://i.scdn.co/image/ab6761610000e5eb3d22b021c3fab439327c8466,2pyLfRo9BiHEhGNsS6cMwC,,Eddy Wally,Pop,,hollands
https://i.scdn.co/image/ab6761610000e5eb8aa0ff279be0623fce3e6c9d,5AZuEF0feCXMkUCwQiQlW7,,Marracash,Hip Hop/Rap,,italian trap
