  artist_popularity,artist_id,supergenre,primary_genre,artist_name,artist_image
52,0imE3buPhAowREqCrr4CYe,Unlisted,none,Peach Tree Rascals,https://i.scdn.co/image/ab6761610000e5eb172325dbbb7f06fb137f975b
63,2d3VHzlOEwXvmBdS4pzOPL,Unlisted,none,LeAnn Rimes,https://i.scdn.co/image/ab6761610000e5eb0ee40ceec2d8952bb3804496
62,0Vw76uk7P8yVtTClWyOhac,Unlisted,none,HONNE,https://i.scdn.co/image/ab6761610000e5ebc19adef627892ffdee631d1a
5,7IzAjoycfh06woYfGHEC36,Unlisted,none,The Hardy Tree,https://i.scdn.co/image/ab6761610000e5ebe9a08aa9951a76a3e1544658
11,22x4ObzsgLRlFkoqsZ00Lo,Unlisted,none,Jade Emperor,https://i.scdn.co/image/ab6761610000e5eb3b95194415e3d5e204deb5ab
29,76Fb7JUGndMfrfLCX697Gs,Unlisted,none,NOVUL,https://i.scdn.co/image/ab6761610000e5ebdd5806dfe439ec88724690df
25,5qdAJ2QyXRasXUmyesONEn,Unlisted,none,Facta,https://i.scdn.co/image/ab6761610000e5eb9484e60d585f74bd3c5e2c33
29,0oAXpFPgRUa0zxfMOf21IM,Unlisted,none,Roseblue,https://i.scdn.co/image/ab6761610000e5eb1f516fd1dce34bef00baf14c
47,07lLIhOAtuwjGaZ0goh3iO,Unlisted,none,Rossdale Junction,https://i.scdn.co/image/ab67616d0000b273a55a0f508e37e344c54fa4ac
5,0TroRwfNQM1kKalvySm2n7,Unlisted,none,Midiminuit,https://i.scdn.co/image/ab67616d0000b273c3ab1007d645c0871a1bdd18
18,5bMQvYFq5ic1QxUDaGPyeb,Unlisted,none,Ten Thirty Trio,https://i.scdn.co/image/ab67616d0000b273bdfc6553477dadeb1d207b0e
1,3QKXVKCCtVc0IZ7FMCh6PS,Unlisted,none,CHRONES,https://i.scdn.co/image/ab67616d0000b273539d104a706672c6b264d5a3
51,0LzeyDrlLtuyBqMSBN4z3U,Unlisted,none,Qumu,https://i.scdn.co/image/ab6761610000e5eb13b578c95bdeba723f533b41
53,3f5W9NEwkc1SAIPFuumcaf,Unlisted,none,Jamelia,https://i.scdn.co/image/ab6761610000e5eb8f747b857a7156bc12787ec4
63,1MIVXf74SZHmTIp4V4paH4,Unlisted,none,Mabel,https://i.scdn.co/image/ab6761610000e5ebc5c0e1d109d8a876076187f1
11,21DnYgKnKP7utcXZV8FgdO,Unlisted,none,Heshoo Beshoo Group,https://i.scdn.co/image/ab67616d0000b27384137d98c862bf8a1f1d12e5
47,77aATgrzmuoRjmqxPcEIHU,Unlisted,lo-fi hip hop,brillion.,https://i.scdn.co/image/ab6761610000e5ebdbbbdbf089a2e8a08549537a
35,3wTIZkM67FbgrIjhxGjgpu,Unlisted,none,Gerhard Trede,https://i.scdn.co/image/ab6761610000e5ebe4b14909841a565c8f516b8e
34,1g5PorBgjWrL60NdotRE6Q,Unlisted,none,Mutya Buena,https://i.scdn.co/image/ab6761610000e5eb5bb7295baedd0625379ff770
2,7f88zuewiM7EFt2udvTQy3,Unlisted,none,Laurie Carpenter,https://i.scdn.co/image/ab6761610000e5ebba5f4d87d8843777a35ccd45
80,6LqNN22kT3074XbTVUrhzX,Unlisted,none,Kesha,https://i.scdn.co/image/ab6761610000e5eb1c43cbfb50d7ac393df96ae5
60,1hD3DmoEBRAveULl3BCFGe,Unlisted,none,Benjamin Rhey,https://i.scdn.co/image/ab67616d0000b273f32c77128fad6df7b3a102cd
26,24jNRyMv4IEPuL1qwmZuNW,Unlisted,none,Gregoire Maret,https://i.scdn.co/image/ab6761610000e5ebc3b1c583fe2605a77e103bbb
40,6Ga6q3KSIGpJt2H1vbtTI0,Unlisted,none,Dream Cave,https://i.scdn.co/image/ab6761610000e5eb5180298189944d8ee139e54b
43,0WCCipy2qiobvuygnTMdkC,Unlisted,lo-fi hip hop,tender spring,https://i.scdn.co/image/ab6761610000e5eb931231b3f8c6d2c927614937
42,1SzLvjYm0lQLPi3AneCpDO,Unlisted,lo-fi hip hop,Kurt Stewart,https://i.scdn.co/image/ab6761610000e5eba5c86c436ceb3d229f4c9642
16,1trMtYfiBirVPqc9NASJAC,Unlisted,none,北村英治,https://i.scdn.co/image/ab67616d0000b2734cba8500b2eb63bc446f7505
62,25MkkfEousyfp2eyh38FUl,Unlisted,italian singer-songwriter,Lucio Dalla,https://i.scdn.co/image/ab6761610000e5ebd7d620d99f7c9aa8d54c8b82
44,2VZTNKYLnhbnV3FwGJlp3K,Unlisted,none,Jakob Ahlbom,https://i.scdn.co/image/ab6761610000e5ebdba11ef809d7548076ffc8b8
19,577NHFNqD3EF7ePgJxpCzu,Unlisted,none,Erinrad Viker Sinfonietta,https://i.scdn.co/image/ab67616d0000b273a4d857759ba6dc838e28ce27
41,1F5NAWDKvoYJU3mEZQUFsB,Unlisted,none,Ahmed Malek,https://i.scdn.co/image/ab6761610000e5eb91ccce1b5a43568594ddc533
24,0zCttoLLDEgOzAPWwUUrqi,Unlisted,none,Hollywood Trailer Music Orchestra,https://i.scdn.co/image/ab67616d0000b273eabf3b8a70ebd009dc7ecab3
47,1O10apSOoAPjOu6UhUNmeI,Unlisted,none,SBTRKT,https://i.scdn.co/image/ab6761610000e5eb19664961471f5f59f747b34c
80,1Xylc3o4UrD53lo9CvFvVg,Unlisted,none,Zara Larsson,https://i.scdn.co/image/ab6761610000e5eb11be9310ef4b23734c13b5c8
64,7gAppWoH7pcYmphCVTXkzs,Unlisted,none,The Vamps,https://i.scdn.co/image/ab6761610000e5eb77ef80571a40d9d19cf52208
61,4RB2kk5dmocmMiHFBlmOEt,Unlisted,none,Connie Constance,https://i.scdn.co/image/ab6761610000e5eb46536b4e82ba360bb21b3f49
15,62bRiAqGDOJvcfnr1eWExo,Unlisted,none,Porter Grainger,https://i.scdn.co/image/ab67616d0000b273a047b689232073a9521c8bef
45,2ZDHVJnLtH2KJfBFzShihr,Unlisted,none,Tipling Rock,https://i.scdn.co/image/ab6761610000e5eb63b2f84e6197148838fe7635
59,0Raaw7kr1Vzat4ZvHzjsJR,Unlisted,none,I DONT KNOW HOW BUT THEY FOUND ME,https://i.scdn.co/image/ab6761610000e5eb93a771b8bc5c8b27fde010ff
14,5kGJAOqdAbWQoN33QkJNqU,Unlisted,none,Alan Perlman Band,https://i.scdn.co/image/ab67616d0000b273dd11c488ac614f9817de86a3
10,4hUzAt6msIzmNC8jQE0X28,Unlisted,none,William Carter Band,https://i.scdn.co/image/ab67616d0000b273d3d6c4394abf743daa6b78e1
58,7ctAOUlIAs7yuMODWE2Fyz,Unlisted,none,John Barry,https://i.scdn.co/image/a342b5af4a422d347860dc581714131f16f9c900
1,0o53F8XepZvenQYoNjNV2Y,Unlisted,none,Alamiro Giampieri,https://i.scdn.co/image/ab67616d0000b27379b2cdc12978b6189f6df626
14,598ZOeI9WBrDpz2MtfiZzW,Unlisted,none,Aldous RH,https://i.scdn.co/image/ab6761610000e5eb59fb05e6e0760d025f0df3ff
50,3LVPGE5jPPwtbGslx07YR0,Unlisted,none,Kishi Bashi,https://i.scdn.co/image/ab6761610000e5ebb15728de6054f36c05d2d7b3
37,4wEVY6Zz9STrspLNOmyz50,Unlisted,none,Jim Guthrie,https://i.scdn.co/image/ab6761610000e5ebe1d9183afe7b4808ca82f24d
11,7u9jicjzN1GUyXvX5FROHN,Unlisted,classic blues,Lizzie Miles,https://i.scdn.co/image/ab67616d0000b273b2fef724fd85151d3fcd021c
37,2Dr744zaEbNqmW9jxw4gfq,Unlisted,none,Adam Young,https://i.scdn.co/image/2081968c418007f0e8928e9e9edc9d17381209c6
9,2831RpWZDn4A3wLYA5hi8k,Unlisted,classic blues,Flo Bert,https://i.scdn.co/image/ab67616d0000b273a9d04aa4e7b680a00c23bc95
41,62yK4L5PltHkFUuG3QuTs8,Unlisted,none,Connor Spiotto,https://i.scdn.co/image/ab6761610000e5eb3ef16cf85c242aa571e06cf4
1,2bZ8RjPUlfHzPH3wvoePx3,Unlisted,none,"Whispering Jack Smith, Carrol Gibbons & The New Mayfair Dance Orchestra",
45,1k3zqz5SgrYCE0wpcfJX3g,Unlisted,italian singer-songwriter,Dimartino,https://i.scdn.co/image/ab6761610000e5ebf92f268951d0cdaa53ab89fb
55,17Zu03OgBVxgLxWmRUyNOJ,Unlisted,none,Knxwledge,https://i.scdn.co/image/ab6761610000e5eb8e0147d29ac3c4f161924696
42,6lOCVUQbb9wzuZQbZQV9zn,Unlisted,none,Cool Company,https://i.scdn.co/image/ab6761610000e5ebc339abddc96ddfd9ad4d291e
29,7uRQMpADJ71S1cdPIKZrTJ,Unlisted,none,Scott Hallgren,https://i.scdn.co/image/ab67616d0000b273d8c3ca13e3867ebd896e34ea
79,57vWImR43h4CaDao012Ofp,Unlisted,none,Steve Lacy,https://i.scdn.co/image/ab6761610000e5eb2297f6d794be503fc5fd031f
18,5cSYeS27bdC8UZo83VY7GI,Unlisted,none,Harper Pepe,https://i.scdn.co/image/ab67616d0000b27355180638d1c31cd70807b039
0,4eEuMnsfDZ5YQqQaEfgmwM,Unlisted,none,Jake Five,https://i.scdn.co/image/ab6761610000e5eb07ec97cfbbddce99c4b34c79
41,7bVJIMenC0rlgot8O60qpF,Unlisted,none,Park Bird,https://i.scdn.co/image/ab6761610000e5ebf40ed48b0592d02f2689712b
16,6nI0MtO93pTNhec5pbP43B,Unlisted,none,Aimee Fleur,https://i.scdn.co/image/ab67616d0000b273d1a518ab1a9fd570d8fa87df
4,6wIf7MITOhUOVqlBFIgCOq,Unlisted,none,Daryl Donald,https://i.scdn.co/image/ab67616d0000b273bbddfab1223fa09827911bb8
22,5M2mDWIdN8ENulwh4sJct1,Unlisted,none,João Pernambuco,https://i.scdn.co/image/ab67616d0000b273e296cf26d9dc9cad97276609
22,2YZPTSt35NSvVpG0yqZkOK,Unlisted,lo-fi hip hop,Kreaem,https://i.scdn.co/image/ab6761610000e5ebe056d746fffbb2a01a716d33
42,5EMhnsc8XoFAR7Cpb8TjPv,Unlisted,jazz beats,Korey Wade,https://i.scdn.co/image/ab6761610000e5ebfd5e7ba0968a548664be3604
2,2bIw9rbY6dPnFuIRNCS3Rl,Unlisted,jazz beats,Kid Bunka,https://i.scdn.co/image/ab6761610000e5eb67fd16d6f7a61ee149cda09b
7,43ICbQzjGykDEdLP7uvFC1,Unlisted,none,Sugar Cane Davis,https://i.scdn.co/image/ab6761610000e5eb1d82957a1fc36d704bcdbc49
13,7bsvOZbS47pVQPHPD8f2CO,Unlisted,none,Kara Spiro,https://i.scdn.co/image/ab67616d0000b273b52880a11c6d15a97f7d7831
62,2NM1t8dMvgeu9Lfl06574g,Unlisted,none,Mishaal Tamer,https://i.scdn.co/image/ab6761610000e5ebe48c5848d0a752b3aac23597
29,6wgviqppMkEUf4p2WJ2uVa,Unlisted,none,Charles-Marie Widor,https://i.scdn.co/image/141b962d2c4e3603b642374ef83c5f5fa69282f1
0,4saZnTTXm1TewLK8AOxCK8,Unlisted,none,Zayy,https://i.scdn.co/image/ab6761610000e5ebf59d51440ea30d7801cdbc8a
2,1bFRSc3gNA6k1dOebg9gPL,Unlisted,none,ィhalin,https://i.scdn.co/image/ab67616d0000b2737f873753ef9a08dbf9524f91
0,57wzGIJ3nxcNb6Twpp1Bdr,Unlisted,none,Jesvs Lo5t,https://i.scdn.co/image/ab67616d0000b273e1adc6dbdb362d2664f60c51
74,4XdPbkEAdTU7KDmfOCIakS,Unlisted,none,Edy Boman,https://i.scdn.co/image/ab6761610000e5eb589cff84b48b578c3fd2bfe0
67,4TKTii6gnOnUXQHyuo9JaD,Unlisted,none,Sheryl Crow,https://i.scdn.co/image/ab6761610000e5eb962c94da847bcc4ef21c4ad9
14,3Vu3giA1ZUQY1kWTerqhdD,Unlisted,none,Egokind,https://i.scdn.co/image/ab67616d0000b2736103d19fdc9ca239fb69d22c
29,2pyLfRo9BiHEhGNsS6cMwC,Unlisted,hollands,Eddy Wally,https://i.scdn.co/image/ab6761610000e5eb3d22b021c3fab439327c8466
74,5AZuEF0feCXMkUCwQiQlW7,Unlisted,italian trap,Marracash,https://i.scdn.co/image/ab6761610000e5eb8aa0ff279be0623fce3e6c9d
66,2cBh5lVMg222FFuRU7EfDE,Unlisted,none,Sophie Ellis-Bextor,https://i.scdn.co/image/ab6761610000e5eb180fed4e1e26cba501660afb
19,5iXvuZNqtxyx392mw7KVgm,Unlisted,none,Sleep Sounds Rain,https://i.scdn.co/image/ab67616d0000b273501af3fd3ddd7848fa99c359
69,2KsP6tYLJlTBvSUxnwlVWa,Unlisted,none,Mike Posner,https://i.scdn.co/image/ab6761610000e5eb85e71ac37632766429b0c2cb
75,6MDME20pz9RveH9rEXvrOM,Unlisted,none,Clean Bandit,https://i.scdn.co/image/ab6761610000e5eb70d80b8ab8e193aef64223ec
41,3P9jdZehQvmAoTrWU1p5zt,Unlisted,none,Charlotte Church,https://i.scdn.co/image/ab6761610000e5eb432a12de532268c0f74452c5
62,0kJMPTXq7h3ztpDukSx5iD,Unlisted,none,Pras,https://i.scdn.co/image/ab6761610000e5ebb7c04e289a76164682742935
65,3NRFinRTEqUCfaTTZmk8ek,Unlisted,none,Savage Garden,https://i.scdn.co/image/ab6761610000e5eba218283491135c3c72911719
19,5YBMFTpkOuQk2waZNBofbc,Unlisted,none,The Lights,https://i.scdn.co/image/ab67616d0000b2735a36b0a268dfa1232a480160
63,2NhdGz9EDv2FeUw6udu2g1,Unlisted,none,The Wanted,https://i.scdn.co/image/ab6761610000e5ebd34d138ebcda9fca6716e70c
60,5UdPkKWd8YNR5xGcmqH9QJ,Unlisted,none,Jason Weaver,https://i.scdn.co/image/ab6761610000e5eb8842fd84854c331d60d30d8e
45,65YhYi4Fz5Ibgq7ueev2Rm,Unlisted,none,Frederick Delius,https://i.scdn.co/image/46cb6a428b886ccdbca21cd99b7f4b6f2251c942
71,4kI8Ie27vjvonwaB2ePh8T,Unlisted,none,Portugal. The Man,https://i.scdn.co/image/ab6761610000e5eb86a31e209d56d3331b832d23
76,3AQRLZ9PuTAozP28Skbq8V,Unlisted,none,The Script,https://i.scdn.co/image/ab6761610000e5eb4a0b21cd87d8a8752fd32e94
51,4kDmwaDsfY9hcvz7K0otLJ,Unlisted,none,Syd Matters,https://i.scdn.co/image/ab6761610000e5eb98ffc7f137d73d733cd10ab9
81,2RdwBSPQiwcmiDo9kixcl8,Unlisted,none,Pharrell Williams,https://i.scdn.co/image/ab6761610000e5ebf0789cd783c20985ec3deb4e
55,5WoWlP0ihSFIxnppxjwSgE,Unlisted,none,Low Roar,https://i.scdn.co/image/ab6761610000e5eb076046c880745c7a4a9e489a
61,1L4nOFaQKejFy75REi9BKh,Unlisted,musicals,Christine Baranski,
48,3mPc8WGusz2XF3Tvs3AKCR,Unlisted,none,Carlie Hanson,https://i.scdn.co/image/ab6761610000e5eb5bd09be36e166bdec02c8cd6
68,0Je74SitssvJg1w4Ra2EK7,Unlisted,none,4 Non Blondes,https://i.scdn.co/image/ab6772690000c46cbee2b55099797d5537544010
51,451XuvAUIJfZrPOQt2AReP,Unlisted,none,Colin Firth,https://i.scdn.co/image/86f885b01d5d9f7ee503885dbabce8d7ec939793
22,4pWvD2wQ6paqieVN9bE8yv,Unlisted,none,Jenaux,https://i.scdn.co/image/ab6761610000e5eba690407fc36af1b3b452bd4f
65,0gxyHStUsqpMadRV0Di1Qt,Unlisted,none,Rick Astley,https://i.scdn.co/image/ab6761610000e5eb019782a5d4654e00db2a28a0
57,7qDUWeBzKcDnh15yhYBf2U,Unlisted,musicals,Reeve Carney,https://i.scdn.co/image/ab6761610000e5eb9de6055fe9884bae0652efd8
41,66oKiXdIQP7MwN0gPUY0FD,Unlisted,none,Bruce Adler,https://i.scdn.co/image/ab67616d0000b273e7fec29c8ce38bd57ca100ba
12,4aj0Uc8eSN4NQPhLkFZSGB,Unlisted,none,Jack Grace,https://i.scdn.co/image/ab6761610000e5ebeb5560b464d65f98658e9dfa
28,0VjT9l1JdsBHIUzJ6eMTqS,Unlisted,none,Valeriy Syutkin,https://i.scdn.co/image/ab6761610000e5ebfe5d37dd8d7a0b17ab988cda
49,4cmng99Q3qPQ9KtNI2OxiL,Unlisted,none,Sleep and Dream,https://i.scdn.co/image/ab67616d0000b2735ddf9037d6a879fd2c45e911
39,3Q614JyDSProXXN4wXYYk1,Unlisted,none,The Noise Project,https://i.scdn.co/image/ab6761610000e5ebfc2fed53ea0f8486f2b43c58
60,7xTcuBOIAAIGDOSvwYFPzk,Unlisted,none,Daniel Powter,https://i.scdn.co/image/ab6761610000e5eb1f1ea5c01092257885e0c627
22,65o4tTrFgfFOxe5x2dj9ix,Unlisted,none,The 375,https://i.scdn.co/image/ab67616d0000b273b017bc9486d42846eea0f40c
9,4bVbBIsmaNLMIw4osNPcM4,Unlisted,none,Synth Love,https://i.scdn.co/image/ab67616d0000b273522c41f3135eeac260e6b258
44,4fpbUiU0gUoOO2S3JGRbXA,Unlisted,none,Desmond Cheese,https://i.scdn.co/image/ab6761610000e5eb077b90870cc962453779c4c0
0,5gO8Vp3ZHtvqV4uZ6fDLUW,Unlisted,none,Antonio Signorello,
25,0nrbcHAQjeZ8Acj8wXmJhB,Unlisted,none,Noise Makers,https://i.scdn.co/image/ab67616d0000b2736a061521b7199895d73e7a34
21,4UC5zdtsHAeTWYpDj3QePw,Unlisted,none,Nursu Tuli,https://i.scdn.co/image/ab67616d0000b273df5b0383978cf900a872147f
37,5cu4bEi3Pe9SihrGOgCBLW,Unlisted,none,HI-FI CAMP,https://i.scdn.co/image/ab67616d0000b273050bcc60d238a652bcf96b87
21,3uMrYsI7icaVVHV2DxMJqC,Unlisted,none,Me & Us,https://i.scdn.co/image/ab67616d0000b27317246ce3d5d616618749fd43
14,1cu5HAPl4gk8mzR4vPs5ZY,Unlisted,none,Cotton Eyed Joe,https://i.scdn.co/image/ab67616d0000b2738235aa75c6fa6af5dd469cca
70,3r17AfJCCUqC9Lf0OAc73G,Unlisted,none,Fergie,https://i.scdn.co/image/ab6761610000e5eb1fd1c6d465e03a904d63c9b5
32,79uCun3N91BDTFBVTfxwz6,Unlisted,none,Danny DeVito,https://i.scdn.co/image/ab67616d0000b2738f224752cdce29f01fc6ee7a
30,13w9L9iFVdL5lGM7ZDIrpx,Unlisted,none,Incubations,https://i.scdn.co/image/ab67616d0000b273abfec8be4eca76678b35ddb9
30,00KH6gMTJuNeeU5DCsrjcF,Unlisted,none,Lila Om,https://i.scdn.co/image/ab67616d0000b2733178a8d740bcb33abe8b8d80
18,3WIu5xQd4zr9LDLDLaGExI,Unlisted,devotional,Simla,https://i.scdn.co/image/ab67616d0000b2737dab1c4626a83f1343a999b1
15,1GBmoHuijNCj4PNo43ztl0,Unlisted,none,One Half,
67,5JSgVFubDnbqYDUWPzl4tj,Unlisted,none,Misa Bee,https://i.scdn.co/image/ab67616d0000b27329b92fe30b2d4231988e58d3
42,2tLNY5INS60mwIOdmPuhV2,Unlisted,none,Latium,https://i.scdn.co/image/ab67616d0000b27335a222c920c1dab647b07c60
61,1T8S48bD91THNKBByWBDyn,Unlisted,none,Dwayne Johnson,https://i.scdn.co/image/ab6761610000e5eb23bd2abefa574c356dcb36ef
34,42XvJnFdC4wFTCn1aiMafa,Unlisted,none,Blimba,https://i.scdn.co/image/ab67616d0000b273fc6d96cfab47fb65cfa68b5a
53,3nom2q4wk6XDl2RN6xTs5f,Unlisted,none,BCCF,https://i.scdn.co/image/ab67616d0000b2730376a30da24fd8fdd99dfebc
36,3fFMS4kb2UrWGwqPhoz92R,Unlisted,none,Empty Fields,https://i.scdn.co/image/ab67616d0000b27353a823e0fed92c67a687b468
42,2e5y5Gs5lgnDmiY4TKLsq3,Unlisted,none,Neal Francis,https://i.scdn.co/image/ab6761610000e5eb9bb8aafa818474a8d914ff8c
75,2feDdbD5araYcm6JhFHHw7,Unlisted,none,Labrinth,https://i.scdn.co/image/ab6761610000e5ebe06bc05ace04b055edeeff8d
63,4sD9znwiVFx9cgRPZ42aQ1,Unlisted,none,Sinéad O'Connor,https://i.scdn.co/image/ab6761610000e5eba735ae0a6b7fc008350deba5
18,5I3ccYMk8oCQ6ZCfCgWhMw,Unlisted,none,SAIRU,https://i.scdn.co/image/ab6761610000e5ebd9a586cf3030ee7ece90533b
88,4V8LLVI7PbaPR0K2TGSxFF,Unlisted,none,"Tyler, The Creator",https://i.scdn.co/image/ab6761610000e5ebdf2728294ff77dd11eeb18fb
40,5Zmur9D9gpr6tXyDrpnbOe,Unlisted,newgrass,Béla Fleck and the Flecktones,https://i.scdn.co/image/ab6761610000e5eb6ff01bf69ea7a9bc1bacf9e1
50,7ovXNdlB2DNSC16TbKgros,Unlisted,none,Hannah Cohen,https://i.scdn.co/image/ab6761610000e5ebf5e31014498cff548e6f5627
30,7hfCTHwFBHdujO41a9RPXv,Unlisted,none,Túnn,https://i.scdn.co/image/ab6761610000e5ebedbd101d7687cd7c174fc460
52,3bf7Y2it29DeOjXpIibCOe,Unlisted,none,Zero Assoluto,https://i.scdn.co/image/ab6761610000e5eb8c78150c6a42235b4a7eb84b
12,2UenZFehQbTQiiVlU9Sv35,Unlisted,none,ANTIFAN,https://i.scdn.co/image/ab6761610000e5eb7f92d2e9c5e86dfde56204c5
62,2gUMs9PE8XZVQyzCDqaYmW,Unlisted,none,High School Musical Cast,https://i.scdn.co/image/ab6761610000e5ebd360aa4088626e140ee80147
14,0CiNWo5EYXqsHrRkmEBgSB,Unlisted,none,Belbury Poly,https://i.scdn.co/image/ab6761610000e5ebe611913f4a4f26a9928337f6
31,6NjkTRIh5imScWuozdBpVO,Unlisted,latin folklore,Hector Pavez,https://i.scdn.co/image/ab67616d0000b27351222968c488aa567d956a94
36,2YIZRDs9tFMMSDvFutC4ZK,Unlisted,none,Enrico Intra,https://i.scdn.co/image/ab67616d0000b273af9647dbadfe5c45a552ebf2
35,3sHwzQ71N1kblQD9D2WxDm,Unlisted,none,Fake A Smile,https://i.scdn.co/image/ab6761610000e5eb56644db0bca09ff50b6dff84
36,1ojodT2n3tLClMDaRgIk7Z,Unlisted,none,hallpass,https://i.scdn.co/image/ab6761610000e5eb813e9b8f1382f53b4b08b366
55,7CIW23FQUXPc1zebnO1TDG,Unlisted,none,Matt Corby,https://i.scdn.co/image/ab6761610000e5ebbfdf152b9e28473903af5fab
11,4FlqZhoTqYt8tpct6QwgZR,Unlisted,lo-fi hip hop,Sup Nasa,https://i.scdn.co/image/ab6761610000e5ebf3d8f69fe743d5dc2e110005
23,6CRoep862eeqq2oPwXFY7Q,Unlisted,none,Sam Tabor,https://i.scdn.co/image/ab6761610000e5ebb331ef5c4606eb184b8c5301
35,0xccdX954kn4RxZypGF7KH,Unlisted,none,Black Lab,https://i.scdn.co/image/ab6761610000e5eb462c6678223ecb0645297ba5
26,7xtiaT1jm9ea1LcG9JxmSL,Unlisted,jazz beats,JAMMI,https://i.scdn.co/image/ab6761610000e5eb6e479ebf1daf2441013f64cb
22,4lAk1EpBbxg4jIS0AcerHp,Unlisted,none,Column,https://i.scdn.co/image/ab6761610000e5eb1f293a0c831089b7280e581f
64,4ZgQDCtRqZlhLswVS6MHN4,Unlisted,none,grandson,https://i.scdn.co/image/ab6761610000e5eb1e5c7968999985162cad7042
13,7FsPHlF4pnl8LIP1TDIBaF,Unlisted,none,Heloise Tunstall-Behrens & Auclair,https://i.scdn.co/image/ab6761610000e5eb34b749bd43ae098b79b1b0b3
3,5L4cL58h70X4usTwKuvmQk,Unlisted,japanese indie,Barbara,https://i.scdn.co/image/ab6761610000e5ebbde5f2034a131af94d8b7207
21,5l6BFjj8wHwirWnn63UwEh,Unlisted,none,Michoel Pruzansky,https://i.scdn.co/image/ab67616d0000b2733fe068e7fba590ea01275ecd
62,66uHiAJ1D3MCLQmX9xYJqI,Unlisted,none,Xella Machina,https://i.scdn.co/image/ab6761610000e5ebb70396c4e28ece9f3184fa34
35,1V1TVU82iVw065XEKFS6z4,Unlisted,none,I Am An Instrument,https://i.scdn.co/image/ab6761610000e5ebb9ef1526944ce21ff36df25c
34,7FQiZr787umw7P5dO3zqld,Unlisted,none,John Carroll Kirby,https://i.scdn.co/image/ab6761610000e5eb0cc1c52e8d73789be5d9e955
38,6OKZuKmJCzu8x4FyO8Irhp,Unlisted,none,Cloudfodder,https://i.scdn.co/image/ab6761610000e5eb6714c367c8190d369d91c80d
55,1TaKbrkFRAq5YJoMieIMPR,Unlisted,none,Lavia 6,https://i.scdn.co/image/ab67616d0000b2739d7753b33cf9523703788443
9,47TKNyTXeqEkn6Vf7OShlf,Unlisted,none,Jonathan Keevil,https://i.scdn.co/image/ab6761610000e5ebfc127a4ae8f877c05cddab25
25,7DoRNL58n5KeGL50dxSvlB,Unlisted,japanese indie,soraya,https://i.scdn.co/image/ab6761610000e5eb3c88831bfd74a431bca168b1
65,1ybINI1qPiFbwDXamRtwxD,Unlisted,none,Smino,https://i.scdn.co/image/ab6761610000e5eb4942e4dee1baf077fe6a9e2c
61,2caOYPej26UoQOyFnzXW3G,Unlisted,italian singer-songwriter,Lucio Battisti,https://i.scdn.co/image/ab6761610000e5eb7425dfc43c217bd0ade17f2d
24,4z1tFGABx36ganyB3MZEK0,Unlisted,japanese indie,新東京,https://i.scdn.co/image/ab6761610000e5ebf2b1e689feba4e871e41fc37
47,3viq43YBD53pCyvDOT3rxB,Unlisted,none,GroovyDominoes52,https://i.scdn.co/image/ab6761610000e5ebbe5ca65d6788751ad529084f
22,4GoC6ks1pVomJYIA3JyRCm,Unlisted,none,Bullseye Release,https://i.scdn.co/image/ab67616d0000b273ce3363504606f9a81733e9ac
70,3rWZHrfrsPBxVy692yAIxF,Unlisted,none,WILLOW,https://i.scdn.co/image/ab6761610000e5eb0e6e067240dd48810379dc81
0,2VN2Or7uG4S4gE0BS3sFdE,Unlisted,none,A. Bryan,
60,1X9iZlQXfAAx4Vvmlqeao7,Unlisted,italian singer-songwriter,Negramaro,https://i.scdn.co/image/ab6761610000e5eba04a30affdfc9201e42aafed
6,669koPKDS5yqhf6AL6MRIs,Unlisted,jazz beats,The World,https://i.scdn.co/image/ab6761610000e5eb71c0bf24d1e2959058c0f654
58,7kgwMm8d2igABad4wfEKti,Unlisted,none,Nature Of Sweden,https://i.scdn.co/image/ab67616d0000b273e24e184d4971aba446e12f6b
45,7ncd26zzbpqgZRroBKmReO,Unlisted,lo-fi hip hop,edbl,https://i.scdn.co/image/ab6761610000e5eb4ff982fdbda82a445361f356
4,6oIs2BP8zFntGlTwREr3TI,Unlisted,none,Susi Evans,https://i.scdn.co/image/ab67616d0000b273a048545e6967ceb17f1d09e1
26,3ZwhWiGw3XTJThOjEmuFAT,Unlisted,none,Winona Forever,https://i.scdn.co/image/ab6761610000e5eb4457bcd2012aaddda9db8032
35,11CjITY8hsWlR0zdx7WGOI,Unlisted,jazz beats,77th Man,https://i.scdn.co/image/ab6761610000e5eb14d05500eb40276e8ee9d05e
41,78t7WfwhjZLkDHN5QKwS5u,Unlisted,none,Alexander Glazunov,https://i.scdn.co/image/5f16432e39885cddab89ea13a427905346bf09c5
49,7EkzQPP0cgt2qCnXUg6PHj,Unlisted,none,Ghostly Kisses,https://i.scdn.co/image/ab6761610000e5eb9182fb400dfac09b8b49c2d4
22,3AlVoNtbPZPiNdpI1h8LlY,Unlisted,none,MIDICRONICA 181,https://i.scdn.co/image/ab6761610000e5ebc86218d544a74a4c5896a76c
29,0FMEK1QJjgPFczDNQk8AJu,Unlisted,none,STRABE,https://i.scdn.co/image/ab6761610000e5ebc156ba64a0e498400ed996dd
57,4hiLNlqr4vQdiuo1aQKSXS,Unlisted,none,Niki & The Dove,https://i.scdn.co/image/bec2091e8189f1c64a357c3b36445d83547b74d6
