,artist_name,artist_id,artist_popularity,artist_image,genre
10637,The Shivas,2OZfuhYQm8IY95egVPC1U9,34,https://i.scdn.co/image/ab6761610000e5eb7081289aa9439b1de031f4ef,['surf rock']
10638,The Shouting Matches,4Ol9S3QuVEVdbXfSjM6ZdQ,34,https://i.scdn.co/image/778ca12949646204236c70c9b4a60df4b0332f18,['blues rock' 'modern blues']
10639,The Slickers,4gYhCmAiXZvNxC92ODseS4,34,https://i.scdn.co/image/ab67616d0000b2735d6fff3c66a7928a6af129a2,['rocksteady' 'reggae' 'roots reggae' 'ska']
10640,The Spits,3nTp46BPWuUUhBV6GXQiY6,34,https://i.scdn.co/image/ab6761610000e5eb09ec60c768d2728febaf6003,['egg punk' 'punk' 'garage rock']
10641,The Sutherland Brothers,1Zc7TYayqzpDtjvXfNvPrL,34,https://i.scdn.co/image/ab67616d0000b2737806d2186ee421a5f7b7cb05,[]
10642,The Sweet Serenades,2FBDYN1Vj8VBv3r9CwuReq,34,https://i.scdn.co/image/ab6761610000e5ebe68cfc18a23988655723142d,['Rock' 'Indie Rock']
10643,The Tiger Lillies,72o2T9aqYR2PFNYpzYrMmw,34,https://i.scdn.co/image/ab6761610000e5ebb0a268138a58525e9f086e67,['Rock' 'Folk Rock' 'Avantgarde']
10644,The Waitresses,57AKOY1SF1062tuVzgAPv8,34,https://i.scdn.co/image/70aaab9d5bb5d10a6816244bd7d3830e59206646,['christmas']
10645,They Dream By Day,0bcsH2FSusCuTAZ8aAgbJV,34,https://i.scdn.co/image/ab6761610000e5ebba7e92d42923bfe7c39e32b6,[]
10646,Thomas Sejthen Trio,66wuq7K0KsFPamcuZJI3LM,34,https://i.scdn.co/image/ab6761610000e5eb80dda2d0f07d474b89629021,['jazz']
10647,Tilman Stoiber,2X6QermT7aLMG5JIOmwXyT,34,https://i.scdn.co/image/ab67616d0000b273816b21801ddc7db48bff20cc,[]
10648,Tiny Little Houses,2DzfwBlRGSLXCXgAKN6EFv,34,https://i.scdn.co/image/ab6761610000e5eb91dea8d3d69f7230eb30e451,['Rock' 'Indie Rock']
10649,Tokio Myers,0vxi8y8ALEjqFrDum0Oc4Z,34,https://i.scdn.co/image/ab6761610000e5eb805266c51102b74d726b92e7,['Pop']
10650,Tom Hanks,3OCGqx0Y3UyrBnyzjIokIr,34,https://i.scdn.co/image/ab67616d0000b273d69bc28719a0b86cc3e8af70,['christmas']
10651,Tom McGuire & the Brassholes,7JnJgTo8cCtAQmtC0cJyjp,34,https://i.scdn.co/image/ab6761610000e5ebec14bd57ec728e0630ed0b73,['jazz funk']
10652,Tomer Yeshayahu,3R34esIv5e5MxzuuCMde0Q,34,https://i.scdn.co/image/ab6761610000e5eb86663cb7b6be7d6024619cc6,['Rock' 'Folk Rock' 'Psychedelic Rock']
10653,Tomte,3L0bFYPBzvCGMkzkNI7Rti,34,https://i.scdn.co/image/c7b6cc42261a609abb614001d24eae5b2b8c2ba0,['german indie' 'german pop']
10654,Tony De Vit,17acmoMCDxCeLPYv4T5sV1,34,https://i.scdn.co/image/ab6761610000e5eb3f80438bb529d5bd9f5eaae4,['hard house' 'trance' 'hi-nrg']
10655,Tore,1GZrKwVL73MyDEr4bR9sRk,34,https://i.scdn.co/image/ab6761610000e5eb2792b6a9b2a496e2bbc861d9,['acoustic pop']
10656,Trash Panda,5D9DTI3Knr64lYa3zDCpB7,34,https://i.scdn.co/image/ab6761610000e5ebb95ea2c29852e66c55f6c1d0,['Rock' 'Deathcore' 'Death Metal']
10657,Tseba,5GDVlpxmmh7VMNQMVpxRjf,34,https://i.scdn.co/image/ab6761610000e5eb274616f4969d4143b64cdcf2,['Electronic' 'UK Garage']
10658,Tzusing,7Ifvnt1HhJ0b1QwOxLAu2s,34,https://i.scdn.co/image/ab6761610000e5eb931f4072ddf9b42a713baebf,['ebm' 'industrial']
10659,U.K. Subs,4wsg78KGu80m8Xk37PY2uG,34,https://i.scdn.co/image/ab6761610000e5ebcb869ec7836df71825714e48,['punk' 'hardcore punk' 'proto-punk']
10660,UHMEER,5PsYkefUonoeM9VCnpf5zd,34,https://i.scdn.co/image/ab6761610000e5eb641c8ea052dd65ffb221f48d,[]
10661,Upgrade,3HMiXOjcVelwNd744MeAAM,34,https://i.scdn.co/image/ab6761610000e5eb50afa4a56c4ab2ce95f26119,['psytrance' 'progressive trance' 'trance']
10662,VANT,4Xxkt0tSJr1uNxGDZcJLRc,34,https://i.scdn.co/image/ab6761610000e5eb53ef067428898cf225e963e9,['Rock']
10663,Vels Trio,68ZVpxiS12BeN3EgBgXW0l,34,https://i.scdn.co/image/ab6761610000e5eb0fc174650e10e24998fa04e4,['nu jazz' 'indie jazz' 'jazz fusion']
10664,Victor Silvester,628K1eY2Nq24SbQE5q92VY,34,https://i.scdn.co/image/ab6761610000e5ebff2eae7fe220a4c4c2cc0ac3,['orchestra']
10665,Villain Park,4dwOIOkHXZtnSU2tOGY6mh,34,https://i.scdn.co/image/ab6761610000e5ebe125d0f752b8a0646194cd89,['jazz rap']
10666,Volaris,1gitvozvRIt6HisVREf3Hy,34,https://i.scdn.co/image/ab6761610000e5eb2556d665a36802913587a621,['melodic techno' 'melodic house']
10667,VyOk,6TCjV733jXn7lpc01TkIbV,34,https://i.scdn.co/image/ab6761610000e5eb6ebeb58cf463dfca8aae91da,[]
10668,Whimsical,451DHONJVx1M2s8koumW9G,34,https://i.scdn.co/image/ab6761610000e5eb732fb49aad70eea30ba39754,['lo-fi' 'lo-fi beats' 'lo-fi hip hop']
10669,William Shatner,2dPqql8xbby3nWuf98mAza,34,https://i.scdn.co/image/ab6761610000e5ebca7ef409fcfb2923cfa3eab7,['spoken word']
10670,Wolfgang Snow,6FDOmi6UcqTevNjdwQfpsD,34,https://i.scdn.co/image/ab6761610000e5eb9e7f92b49002f9d0b29b9991,['Electronic' 'Electro House' 'Speed Garage']
10671,Woo,5KqOWuKJPySBjp3mGVBWFR,34,https://i.scdn.co/image/9eec4bae05697a19b7d77866b0b65fdb0e2b8d76,"['Electronic' 'Folk, World, & Country' 'Ambient' 'Experimental' 'Folk']"
10672,Woody Goss,11PSrxL3fUwegNhxdfP6zE,34,https://i.scdn.co/image/ab6761610000e5ebee821ec2ec79f16f8763a7bd,['Jazz' 'Smooth Jazz' 'Easy Listening']
10673,Working Men's Club,7cCi9XoRu8Y1SyJ9c94fhc,34,https://i.scdn.co/image/ab6761610000e5ebd8a864337c9e5354b012d3e9,['post-punk']
10674,Worn-Tin,7j8ds7BnqaEKuz1a1GN0J9,34,https://i.scdn.co/image/ab6761610000e5eb025e1e62d5264e438389e7f1,['Rock' 'Alternative Rock' 'Lo-Fi']
10675,Yavid,1HBJnOYccDj8iUQiLXnUEu,34,https://i.scdn.co/image/ab6761610000e5eb04bdb15e5169e356eb49944e,['horrorcore']
10676,Yheti,5FvtVMNjZKDtEiMFEvrSvJ,34,https://i.scdn.co/image/ab6761610000e5eb6e17323906fc0409a07aa134,['bass music']
10677,Yonatan Awate,6ptntg50Xz0ACYkxCIOHz0,34,https://i.scdn.co/image/ab6761610000e5ebc82c7846b40f2b31db99738a,[]
10678,Yoshi Flower,0rAt7V95LWbRPvWQFd21il,34,https://i.scdn.co/image/ab6761610000e5eb8e1f53891ff0eec8441a377e,[]
10679,Yu Su,69zPIMRgsZieOHFtHtvnj0,34,https://i.scdn.co/image/ab6761610000e5eb461f32e15245be70f05295f3,['Electronic' 'Rock' 'Pop' 'Experimental' 'Dub' 'Ambient' 'Krautrock']
10680,Yuni Wa,4RhG0qGKMzfWNdi4OM6obG,34,https://i.scdn.co/image/ab6761610000e5eba210f5321461af650ba85d66,['vaporwave' 'city pop']
10681,Zen Meditation and Natural White Noise and New Age Deep Massage,5xj0jN2EifogsCRT1f91Zy,34,https://i.scdn.co/image/ab6761610000e5eb787883ae644cab455b294640,[]
10682,courtship.,2OK16hAFRHoJiFZKeZe8A8,34,https://i.scdn.co/image/ab6761610000e5ebede01615b215c2038409672f,['Electronic' 'Pop' 'Lo-Fi' 'RnB/Swing' 'Experimental' 'Indie Pop']
10683,dying in designer,3QZxOYl5zlZtfigtXOZsfT,34,https://i.scdn.co/image/ab6761610000e5ebfebf6d30396698ecdaae85e8,['emo rap']
10684,ikabodVEINS,4rG2LxSJpps1aGz2w14UI6,34,https://i.scdn.co/image/ab6761610000e5eb639e72ace7092302c31452c3,[]
10685,lofi geek,1hqeRW1EQZ1flf02acnGVU,34,https://i.scdn.co/image/ab6761610000e5eb8b4b48a44358552b4e7a5a30,['lo-fi' 'lo-fi hip hop' 'lo-fi beats']
10686,"merci, mercy",524oC8NzSWvqPbwiRkYSLH,34,https://i.scdn.co/image/ab6761610000e5eb288b370012a3a6089666c3d5,['Electronic' 'Latin' 'Freestyle']
10687,mouse on the keys,6NVzd3Lv9yMFIf1bsXNLIp,34,https://i.scdn.co/image/ab67616d0000b273aec2ea1e2ac94bdcd9134f36,['math rock' 'post-rock' 'jazz fusion']
10688,oopsy,0XOrxQAiCY2IEoJdw9dvf6,34,https://i.scdn.co/image/ab6761610000e5eb2e5fbd6dfba09c0575aa9fda,['Rock' 'Indie Rock' 'Shoegaze']
10689,sun electric,0aJ1FZmpkkzD6RiZe33EFR,34,https://i.scdn.co/image/ab67616d0000b273091b3ff1bd07cc7036218cdb,['idm' 'ambient']
10690,toconoma,3XKBSRkQeskeHIpRvA5XaS,34,https://i.scdn.co/image/ab6761610000e5ebf0b3d7e01b4bbf43198423c5,['math rock' 'jazz fusion']
10691,wüsh,4UpdjtYWiLUuaFT18TefcK,34,https://i.scdn.co/image/ab6761610000e5eb598c7838a586f7d2e2a11e2c,['lo-fi' 'lo-fi hip hop' 'lo-fi beats']
10692,Édouard Lalo,4kWXpaUAQNnuCcaPiwFYW1,34,https://i.scdn.co/image/861bcb073643e138d0ef2d3d780482efe926f234,['classical']
10693,СОЮЗ,0UirLOZvkWWLoWe93BEFjK,34,https://i.scdn.co/image/ab6761610000e5eb1f131323a1336b43aacc7614,['Rock' 'Funk / Soul' 'Psychedelic' 'Funk']
10694,Adam Ben Ezra,20ByrOLH0TsRcmZkZ8VrnY,35,https://i.scdn.co/image/ab6761610000e5ebc517d1e477d49ef0ed4287c3,['Jazz' 'Funk / Soul']
10695,AdamDarling,3ymgkFheVJc8RE98s1yMM6,35,https://i.scdn.co/image/ab6761610000e5ebfdcd5696f74bf5269cc423dc,['Electronic' 'Tech House']
10696,Adonis FR,7BxCphuxIyMvElsqF9sLM8,35,https://i.scdn.co/image/ab6761610000e5eb27e6c3a0484fe8974b2d8465,['minimal techno' 'melodic techno']
10697,Afro Celt Sound System,0hUnACGIFz6oHfeDIT36mp,35,https://i.scdn.co/image/ab6761610000e5ebf480137d65c698bc3a703f94,['celtic']
10698,Akuma Kira,5KrzaQ8HuNYuFcqFU8fwY1,35,https://i.scdn.co/image/ab6761610000e5eb3c63c33d9cb497c080169e7b,[]
10699,Alan Stivell,5qEhKFhIXtSGi9Gw449LKX,35,https://i.scdn.co/image/3e40e92941822d2d90f30b2489439809a5cac211,['celtic' 'celtic rock']
10700,Alessandro Cortini,6cGVZq9WhCCRkTnn4cJYOg,35,https://i.scdn.co/image/ab6761610000e5ebb1d587d3294efde0586104e9,['drone' 'ambient' 'dark ambient' 'experimental']
10701,Alex Reece,74AkwPErO7y6jYZwR7ggJA,35,https://i.scdn.co/image/ab6761610000e5eb63b016d838b6660cc7a430f1,['jungle' 'drum and bass' 'breakbeat']
10702,Alexander Oscar,7ypOZKaKGrCf3V6pOuaXiM,35,https://i.scdn.co/image/ab6761610000e5eb6d2de02e601292eb77ded3c5,['Pop']
10703,Alice Babs,3omPckNeXtMpCdOXVfcOST,35,https://i.scdn.co/image/ab6761610000e5eb0ec4dfcd134f468e8416d3b2,['big band']
10704,Alicia de Larrocha,08yT4NXiwN4HvaayEo72sm,35,https://i.scdn.co/image/ab6761610000e5eb247f12a490fa82b1a2656b79,['classical piano' 'classical']
10705,Alper Tuzcu,72tBt5KEcYJGREBhTKBSmd,35,https://i.scdn.co/image/ab6761610000e5eb308757b341edcdde731c2347,['bossa nova' 'tango']
10706,American Horror Story Cast,1a0GymB3Yo6FtiPn5o9vGA,35,https://i.scdn.co/image/ab67616d0000b27318148f71e92c07461bb08815,['Pop' 'Stage & Screen' 'Soundtrack' 'Ballad']
10707,And So I Watch You from Afar,7qKMNwlACMZOUdMG3acwst,35,https://i.scdn.co/image/ab6761610000e5eb99aee64117d3a009808efbf6,['post-rock' 'math rock']
10708,Andy And The Odd Socks,7FaeyOiIacUzZR8I3b7uGh,35,https://i.scdn.co/image/ab6761610000e5ebb1c27a0418f1028fd70d2aaf,"[""children's music""]"
10709,Angry Apple,3rcNqFlMCnywhkqxW6e0vW,35,https://i.scdn.co/image/ab6761610000e5eb0a0579bfecae693a13a7819a,['lo-fi beats' 'jazz beats' 'lo-fi']
10710,Antibalas,2KGF6IKZfVGCKfyqcNVGfh,35,https://i.scdn.co/image/ab6761610000e5ebfcfde8f058c7a7e42facfe09,['afrobeat' 'afro soul']
10711,Arab Strap,6g8Jqb5JMfv92eB2r0awTN,35,https://i.scdn.co/image/ab6761610000e5eb129d10266bc7a8c6569b678c,['slowcore' 'spoken word']
10712,Archy Marshall,2pLvihTVAElhBCw7HcrIUC,35,https://i.scdn.co/image/ab6761610000e5eb052acaa4e0fb8fda5e1eb104,['Electronic' 'Hip Hop' 'Experimental']
10713,Arkana,6IELx6XGZcbJE8uNDPO3PP,35,https://i.scdn.co/image/ab6761610000e5ebf468c12dd205d92d668d9c48,['Electronic' 'Rock' 'New Wave' 'Synth-pop' 'Pop Rock' 'Dance-pop']
10714,Arthur Grumiaux,0DfXBLdnI4KVzyNua2rZ8Q,35,https://i.scdn.co/image/c645a27ed94e4ba71b76ae3382b14a261be1af6c,['chamber music' 'classical']
10715,Astral Wonder,24JkKS4b8yp9usUXPL0I3G,35,https://i.scdn.co/image/ab67616d0000b27308feab1464b01c5a46c0e445,['ambient']
10716,Astro.Not,2iEiuAf6GeqHMGADH76YPS,35,https://i.scdn.co/image/ab67616d0000b273a4d737ad4fcec6dee9509754,[]
10717,Astronautalis,6PWRJs1FosHp8Cqx0Nmswj,35,https://i.scdn.co/image/5ec5733d2411f747be7efa906be1016db964dbe2,['experimental hip hop' 'underground hip hop']
10718,Aun J-Classic Orchestra,1px9GAyQx638IcEW9cb7Jx,35,https://i.scdn.co/image/ab6761610000e5ebbae5c5e6eade9d35e427546d,['japanese classical' 'traditional music']
10719,Ave Air,2P6DMnuFgtU6UWuxTcF5nU,35,https://i.scdn.co/image/ab6761610000e5eb764e30fe022d628b6ceefda3,[]
10720,Awesome 3,4qonlcYcLvt22gP54K6oeL,35,https://i.scdn.co/image/ab67616d0000b273eb49ba3f2f4a6dd6dd6095b7,['acid house' 'breakbeat']
10721,BC Camplight,3cePP77CX6XY9b0aigzrqh,35,https://i.scdn.co/image/ab6761610000e5eb64a52b61e3ee5f67b96fa8cf,"['Rock' 'Folk, World, & Country' 'Folk Rock' 'Indie Rock']"
10722,BL Official,0OUp5o8pZUObKAwmMcJIKa,35,https://i.scdn.co/image/ab6761610000e5eb8ed3d45a97d9f48e55553422,['hypertechno']
10723,Balancing Act,6ZHfuZhV3q15jxpOY8S1m6,35,https://i.scdn.co/image/ab6761610000e5eb8be26daf6e159dffffbc7bf0,['Rock' 'Indie Rock']
10724,Banner Pilot,2XhpclWPWJPpYnpFGRGIzj,35,https://i.scdn.co/image/ab6772690000c46c60e30aea3ea43f6e8d6ba57d,['skate punk' 'punk' 'melodic hardcore' 'pop punk']
10725,Barcelona Gipsy Klezmer Orchestra,3PTfq1DY4qdmJaIySsHinw,35,https://i.scdn.co/image/ab6761610000e5eb4c93c5a658f222d1502758fa,"['Folk, World, & Country' 'Klezmer']"
10726,Bart & Baker,1SqMdUGzBNOFB8rDdtiOxN,35,https://i.scdn.co/image/90a7cdc1c7f6d3533a4f85dd5d6841f94d6a0b35,['electro swing' 'swing music']
10727,Battles,3EMSpwRtkvUTxfB4aS5xnA,35,https://i.scdn.co/image/ab6761610000e5ebb83b1843369a3e33b6c28834,['math rock' 'post-rock']
10728,Beak>,5MGxwE9JG5IA6uqswrgNL6,35,https://i.scdn.co/image/ab6761610000e5eb0dd34ec8f956be0904d8717f,['krautrock' 'space rock']
10729,Beauty & the Beats,2emZe6KE4VoCIKEiqWA9Wm,35,https://i.scdn.co/image/ab6761610000e5eb298bad6f77ef17c61a8a4ba5,['bass house']
10730,Benga,6lyYDuLxgcxPLH5RjUPH5p,35,https://i.scdn.co/image/ab6761610000e5eb097ffcd3478feeb7c897d6f8,['dubstep' 'uk funky' 'dub']
10731,Benita Calrado,356DaKT7lQvmKRHIOIYQY3,35,https://i.scdn.co/image/ab67616d0000b2738958e8515514f9bfce71f4ba,[]
10732,Benoît Pioulard,77SQlBEZyyJ7neYnlp0cDl,35,https://i.scdn.co/image/ab6761610000e5eba3587629310d3bb9bf2d5fd5,['drone' 'ambient' 'dark ambient' 'shoegaze']
10733,Berita,5I5uSqffwEQVxqTbsmqxNQ,35,https://i.scdn.co/image/ab6761610000e5eb84f1d6f4572d6a60145d722d,['afro soul' 'afropop' 'afro r&b']
10734,Big Walter Horton,7ApWhtmpJkPyd5WjwDdDfX,35,https://i.scdn.co/image/49d6e60104de6bd062b7eacd880b538c97ab3e45,['blues' 'classic blues']
10735,Bill Monroe & His Blue Grass Boys,64vAECmFoB6mi7n1zTRwR8,35,https://i.scdn.co/image/17f098217a4b98584ac6cf5a5b725c2aafd0283b,['bluegrass' 'traditional country' 'newgrass' 'classic country']
10736,Bill Thompson,5qUyUS9vNS4ei4hm7ysj8W,35,https://i.scdn.co/image/ab67616d0000b2735f1d0937c8de22a22329573b,['Pop']
10737,Billie The Vision & The Dancers,5Gpi2vZtZtUPrMnlBDdpre,35,https://i.scdn.co/image/ab6761610000e5eb5b5ca71da3bb90465ad77492,['Pop']
10738,Billy Bass,2yp0SXzKw2QwxY1btRjUS6,35,https://i.scdn.co/image/ab67616d0000b2730d9ec33e2059aefea44dbc23,['lo-fi beats' 'lo-fi']
10739,Black Hertz,6obt1A8AjcidwQPqqIU2fb,35,https://i.scdn.co/image/ab6761610000e5ebdd550c1b612465949f819d44,['minimal techno' 'melodic techno' 'techno']
10740,Black Rainbows,6VNmsa4FPNunveA9ktg0Nb,35,https://i.scdn.co/image/ab6761610000e5ebf5ef979fa9d80670da33c82b,"['stoner rock' 'stoner metal' 'space rock' 'sludge metal' 'doom metal'
 'psychedelic rock' 'drone metal']"
10741,Blackbird Blackbird,2TWKl87Jnmd5MApKEpVCxA,35,https://i.scdn.co/image/ab6761610000e5ebe10fe5b32887c07dfc7c6cc9,['chillwave' 'dream pop']
10742,Blank Banshee,1oR9pQhucVTJyi5lH2Y2iT,35,https://i.scdn.co/image/ab6761610000e5eb1108f7aec4fe651835015c05,['vaporwave' 'chillwave']
10743,Blazo,089rQ02K5KBRF0XRYcQ9LX,35,https://i.scdn.co/image/ab67616d0000b2736b7d9181210b26d0c8c85c46,['jazz rap' 'nu jazz' 'jazz beats' 'lo-fi beats']
10744,Bmyshadow,79W255XsvAEpCKIkCcG5gH,35,https://i.scdn.co/image/ab6761610000e5ebcff62aa290ae6ac4f76c1e93,['lo-fi']
10745,Bob Carlisle,4PJHDzdFoQcklrWU18QdsU,35,https://i.scdn.co/image/ab67616d0000b273c1a203fc1acea51afb8da66f,['ccm']
10746,Bobby Cole,0Nk0Nee79EErNt1I1lCxrF,35,https://i.scdn.co/image/ab67616d0000b2733038fd8ad132468ff70c2923,['Jazz' 'Pop' 'Vocal']
10747,Bola Sete,3vVLhTD4Etza2AvvWJaNyW,35,https://i.scdn.co/image/005f7951b6332f283325ee8056a61a3bdccdefbd,['brazilian jazz' 'bossa nova' 'latin jazz']
10748,Boubacar Traoré,63Bilw49Uv4s2wnovytDVU,35,https://i.scdn.co/image/ab6761610000e5ebb65295f68ea56f319531cf1f,['gnawa']
10749,Bounce Heaven,1msIDmujZHCBrNWs1OZ4xk,35,https://i.scdn.co/image/ab6761610000e5ebfec61704afd795ba0a7e9fda,['bounce']
10750,Brenky,3U6rNiL0weudbwLofMicVq,35,https://i.scdn.co/image/ab6761610000e5eb35dab4ff7bdc45ff91421b5b,['lo-fi hip hop' 'lo-fi' 'lo-fi beats']
10751,Brian Blade & The Fellowship Band,4gjFkHMQ2r46oQ7gsIQaCF,35,https://i.scdn.co/image/ab6772690000c46c20a6ba884fc0c9219eb5b7fc,['jazz']
10752,Bullion,6vcPgFOkMWBoY6Ks6eMEWj,35,https://i.scdn.co/image/ab6761610000e5eba4522702bdf45020fa0e3671,['Electronic' 'Leftfield' 'IDM']
10753,Burrito Eats,1htKvrPWdVTogycYChaLVT,35,https://i.scdn.co/image/ab6761610000e5ebf97d8aff48443eae69c98476,['lo-fi beats' 'lo-fi' 'jazz beats']
10754,CJ Bolland,51OKtNtm24ALAjAHBMiFng,35,https://i.scdn.co/image/ab6761610000e5eb1ac8ed6e39fbe02542c9ce84,['big beat' 'uk garage' 'hardcore techno' 'techno']
10755,Caleb Belkin,12TcsyqAd3lJUcZFJVogXZ,35,https://i.scdn.co/image/ab6761610000e5eb0f28699a61454fa69800682c,['lo-fi' 'lo-fi beats' 'lo-fi hip hop']
10756,Calling All Captains,38vVrIl7XQVwKEg9lvuygG,35,https://i.scdn.co/image/ab6761610000e5ebfd16391843ec769cdf7d2391,['pop punk' 'emo']
10757,Camper Van Beethoven,1JXB7XQ9hjLB5pnr1eowKR,35,https://i.scdn.co/image/a75240396011e0abf7c2b001549f5c9866cf2f44,['jangle pop' 'alternative rock']
10758,Carl Nielsen,73I7vbj7hzsw8rW4LUoxtz,35,https://i.scdn.co/image/5abff1eb2f7072ed817750d3474c74e160dece0f,['orchestra']
10759,Carmen Cavallaro,3HdNBBi4kL2kbJUWfp179a,35,https://i.scdn.co/image/ab67616d0000b273818963a87319a828df39dae5,['big band' 'orchestra']
10760,Castle Rat,2g5gjeZJLGcWPAF0o9KdJj,35,https://i.scdn.co/image/ab6761610000e5eb52fd15e5947a2fb869046a16,['doom metal' 'stoner metal' 'sludge metal' 'stoner rock']
10761,Cerulean Skies,5sB2GLv1x8cuwPyLnCHI9Z,35,https://i.scdn.co/image/ab6761610000e5eb325cbe460794aa8d1884a427,[]
10762,Chaotic Hostility,12XFFT7c5VUYdNzJODHOLn,35,https://i.scdn.co/image/ab6761610000e5eb4fda112ef633813151bede52,"['frenchcore' 'speedcore' 'hardcore' 'gabber' 'hardcore techno'
 'hardstyle']"
10763,Chris Barber,22La2Rm0bDntXkMXGhNQgU,35,https://i.scdn.co/image/ab67616d0000b2738afa893f349e3507f4eaeb37,['swing music' 'big band' 'ragtime' 'jazz']
10764,Chris Wells,5AjwB3rU8rSGVMOnvVOYFt,35,https://i.scdn.co/image/ab6761610000e5eb424b3a0ebd38530e61f3bb21,['brazilian jazz' 'cool jazz' 'jazz funk']
10765,Citizen Deep,2Wcld3BQUXxWUYMmCJYyuM,35,https://i.scdn.co/image/ab6761610000e5eb2f8c1c7e074abdce2dc1dc3d,['3 step' 'afro house' 'deep house' 'tribal house' 'afro soul' 'gqom']
10766,Clap Codex,56e9JiuPAOzwsOa8TDe3xj,35,https://i.scdn.co/image/ab6761610000e5ebf064324cbe3087a3994ca711,['techno' 'acid techno']
10767,Cloudjumper,13U2SPs2asOlUuMsPEmkxg,35,https://i.scdn.co/image/ab6761610000e5eb258a549d808017bb2429741b,[]
10768,Coded Channel,5KTdvobMRET4Z8uRxvMUCW,35,https://i.scdn.co/image/ab67616d0000b2732e6f9710b6cf1e12718325a1,['anime']
10769,Cody Ko,51etCwhy3kaQLY5Tj06PW5,35,https://i.scdn.co/image/ab6761610000e5eb99b1b3cb406a520e49b80c0a,[]
10770,CommonWealth,1S0S2IdKlBl7gv9x8X7xpr,35,https://i.scdn.co/image/ab6761610000e5eb3a5ccd5a7cdf8199c8bd6bde,['melodic hardcore' 'midwest emo' 'post-hardcore']
10771,Cospe,43uhUaCqKQFm1Fo8V4EPCu,35,https://i.scdn.co/image/ab6761610000e5ebf2ba43eeeb929c084409bca0,['Electronic' 'Chillwave']
10772,Critical Mass,5anwTbhEWgbOnZUs2GbuB9,35,https://i.scdn.co/image/ab6761610000e5eb6a37a82b2bfca7e830ef294d,['happy hardcore' 'gabber' 'hardcore' 'eurodance']
10773,Crystals,0WO63gX2KR2lMmeAgNf8gY,35,https://i.scdn.co/image/ab67616d0000b273829c27832b0edf171b2966ac,['Electronic' 'Euro House' 'Italodance']
10774,Current 93,7vF3DcPluq6lZI36VniagW,35,https://i.scdn.co/image/ab67616d0000b273a2b558cf61fa2d580e49c28c,['drone metal' 'industrial' 'avant-garde' 'experimental' 'dark ambient']
10775,Cyrano Brussee,7tlxZyGtbGvlr4TPWLhJx6,35,https://i.scdn.co/image/ab6761610000e5eba490d4037a0c4197d6171e4a,[]
10776,DJ Garlik,0N2on1pgu8mv01ch9Cs9XF,35,https://i.scdn.co/image/ab6761610000e5eb8cfea62e1b2927d1de014199,['lo-fi' 'lo-fi hip hop']
10777,DJ Remixed,2bSzkM2yY2GAztrWq5znoq,35,https://i.scdn.co/image/ab67616d0000b27317352bd2d0b0fec88555a57e,[]
10778,DJ Ss,6hCo4lPE8hHJydoluW7luI,35,https://i.scdn.co/image/ab6761610000e5ebe626f2186a9ba64be0fe34fa,['jungle' 'drum and bass']
10779,Dana,2jKndvg84LqMjBGFFKaWLC,35,https://i.scdn.co/image/ab6761610000e5eb2b13812b9cd2d38af1b29d02,['christmas']
10780,Danæ,0bZJlYfMkcOIjtBCbSvsys,35,https://i.scdn.co/image/ab6761610000e5eb9fbbc74633f201ae00ce4110,['lo-fi beats' 'lo-fi']
10781,David Benjamin,5eTeHyszhixBkqm4L9xrjW,35,https://i.scdn.co/image/ab6761610000e5eb4e714e396130abc071016ae9,['Pop']
10782,David Cutter Music,5yhFNHP0rMKAtz0fP7IArF,35,https://i.scdn.co/image/ab6761610000e5eb16ef69dbed0f8ddd4d61411a,['lo-fi beats' 'jazz beats']
10783,Dead Wrong,1VzgXHCdIXhlZJbxNAHWVE,35,https://i.scdn.co/image/ab6761610000e5eb8292694d09e84619e9b9b990,['pop punk']
10784,Dear Rouge,0YkjOpIntNmlG1PNF2dqSy,35,https://i.scdn.co/image/ab6761610000e5ebc3b643d1a3311655dcca8956,['Rock' 'Pop' 'Indie Pop']
10785,Debbie Wiseman,4rUMZjDiYilkBk8vc5WMZC,35,https://i.scdn.co/image/bd0732b99cd537ff959216b2a37f9cd11b138d73,['Stage & Screen' 'Soundtrack' 'Score']
10786,Deep Koliis,5BEZ9LWCaXMI6WOlu2q51p,35,https://i.scdn.co/image/ab6761610000e5eb775d475068ad70be60756008,[]
10787,Deepack,5hnFqGY2kc233cXstqrGev,35,https://i.scdn.co/image/ab6761610000e5ebe32ab5ea4bb8b9ff292dab16,['hardstyle' 'hardcore' 'frenchcore']
10788,Deetron,0d4nL4lAEkHJIqLZSHBuav,35,https://i.scdn.co/image/ab6761610000e5eba3686dca6f7fdeabdb2a3657,['techno']
10789,Della Reese,63qOOnxbI8rVgpakjpnFBp,35,https://i.scdn.co/image/ac8c3b6cfc24c1fa79c2e7389bf0395096f457f4,['cha cha cha' 'vocal jazz']
10790,Dem Atlas,2ttC18RelZhUEjhJhJXSbJ,35,https://i.scdn.co/image/ab6761610000e5eb4fcf323a0ea5b01b19fad441,['Hip Hop']
10791,Demi Riquísimo,1GIv2BGriYO1IdownXWWac,35,https://i.scdn.co/image/ab6761610000e5ebedbdcbcf9aa779e06f8142dd,['acid house' 'disco house' 'italo dance']
